date,number,surface,latitude,longitude,d2m,t2m
2009-04-11,0,0,51.53,12.9,280.1101,288.30432
2009-04-12,0,0,51.53,12.9,279.15402,286.35303
2009-04-13,0,0,51.53,12.9,279.37408,285.789
2009-04-14,0,0,51.53,12.9,280.09686,287.15582
2009-04-15,0,0,51.53,12.9,278.33704,287.8023
2009-04-16,0,0,51.53,12.9,277.5293,288.04083
2009-04-17,0,0,51.53,12.9,279.20764,284.11322
2009-04-18,0,0,51.53,12.9,280.349,283.21704
2009-04-19,0,0,51.53,12.9,277.2989,283.52203
2009-04-20,0,0,51.53,12.9,275.33752,284.0549
2009-04-21,0,0,51.53,12.9,274.67807,284.78412
